market,ticker,name,sector,exchange,date,year,window_len,raw,z,fwd_3m,excess_3m,fwd_6m,excess_6m,momentum_6m,up1_conf,up1_fwd6m,up1_exc6m,up1_fwd3m,up1_exc3m,up1_days,confirmed_conf,confirmed_fwd6m,confirmed_exc6m,confirmed_fwd3m,confirmed_exc3m,confirmed_days,pre_drop_target_ret,mfe,recovered,r_target,hold_target,r_trail,hold_trail,r_sl5,hold_sl5,r_sl8,hold_sl8,r_sl10,hold_sl10,r_sl12,hold_sl12,r_sl25,hold_sl25,r_sl30,hold_sl30,ce_trail,ce_trail_exc,ce_te15,ce_te15_exc,ce_te21,ce_te21_exc,ce_te30,ce_te30_exc,ce_te42,ce_te42_exc,ce_rec_days,profitable,roe,de,earnings_yield,ey_minus_bond,npat_margin,fcf_margin,rev_growth,eps_growth,div_yield,days_to_recover
TSX,ALA,AltaGas Ltd,Energy,TSX-SF,2018-09-17,2018,4,-0.1119,-4.848,-0.3326,-0.2401,-0.1667,-0.1733,0.1004,True,-0.1675,-0.1578,-0.3786,-0.2503,4.0,True,-0.1675,-0.1578,-0.3786,-0.2503,4.0,0.126,0.0,False,-0.3326,63,-0.3326,63,-0.0567,3,-0.0809,8,-0.2431,30,-0.2431,30,-0.2785,32,-0.3062,33,-0.3786,-0.2503,-0.0594,-0.0092,-0.0193,0.0386,-0.3158,-0.2537,-0.2812,-0.2116,-1.0,True,0.02,0.8029,0.0187,-0.0243,0.035,0.0198,0.1289,-0.151,0.1387,
TSX,ALA,AltaGas Ltd,Energy,TSX-SF,2018-10-30,2018,1,-0.1616,-9.286,-0.1727,-0.2123,0.1095,0.0015,-0.1484,True,0.2118,0.1396,-0.0621,-0.0896,5.0,False,,,,,,0.1927,0.1399,False,-0.1727,63,-0.1727,63,-0.0834,3,-0.0834,3,-0.1134,19,-0.1498,21,-0.2636,39,-0.1727,63,,,,,,,,,,,,True,0.02,0.8029,0.0247,-0.0183,0.035,0.0198,0.1289,-0.151,0.1846,
TSX,ALA,AltaGas Ltd,Energy,TSX-SF,2018-11-28,2018,3,-0.1167,-2.62,0.2905,0.2314,0.4364,0.3793,-0.334,True,0.3895,0.3258,0.2496,0.1911,2.0,True,0.3895,0.3258,0.2496,0.1911,2.0,0.1321,0.4518,True,0.1321,54,0.4364,126,-0.0893,17,-0.0893,17,-0.1339,18,-0.1339,18,0.2905,63,0.2905,63,0.3895,0.3258,-0.1176,-0.0346,-0.0188,0.0461,-0.039,-0.0333,-0.0334,-0.0537,52.0,True,0.02,0.8029,0.0291,-0.0139,0.035,0.0198,0.1289,-0.151,0.2172,54.0
TSX,ALA,AltaGas Ltd,Energy,TSX-SF,2020-03-10,2020,2,-0.1927,-9.232,-0.0037,-0.0622,0.0457,-0.0496,0.1451,True,0.2255,0.0327,0.1076,-0.0047,3.0,True,0.4102,0.0618,0.3633,0.0576,8.0,0.2386,0.1155,False,-0.0037,63,-0.0037,63,-0.064,1,-0.2458,2,-0.2458,2,-0.2458,2,-0.2793,4,-0.427,6,0.3633,0.0576,0.1892,0.0016,0.1783,0.0021,0.3596,0.1155,0.3064,0.0505,-1.0,True,0.1155,1.0133,0.2074,0.1644,0.1514,-0.1306,0.1805,0.2414,0.0744,
TSX,ALS,Altius Minerals Corporation,Basic Materials,TSX-SF,2021-05-13,2021,2,-0.1203,-3.107,0.0723,0.0001,0.0276,-0.11,0.7604,True,-0.0245,-0.1441,0.0514,-0.0063,1.0,True,-0.1737,-0.2039,-0.1155,-0.155,15.0,0.1367,0.1346,False,0.0723,63,0.0723,63,0.0723,63,0.0723,63,0.0723,63,0.0723,63,0.0723,63,0.0723,63,-0.1155,-0.155,-0.0881,-0.0982,-0.1119,-0.1254,-0.1609,-0.1458,-0.1124,-0.1297,-1.0,False,-0.074,0.3664,-0.031,-0.074,-0.4473,0.5725,0.3991,-0.187,0.0129,
TSX,ALS,Altius Minerals Corporation,Basic Materials,TSX-SF,2021-08-19,2021,3,-0.1256,-3.24,0.0081,-0.0622,0.3283,0.2891,0.1463,True,0.3229,0.3099,0.0294,-0.0167,2.0,False,,,,,,0.1437,0.3636,False,0.0081,63,0.0081,63,0.0081,63,0.0081,63,0.0081,63,0.0081,63,0.0081,63,0.0081,63,,,,,,,,,,,,False,-0.074,0.3664,-0.0329,-0.0759,-0.4473,0.5725,0.3991,-0.187,0.0137,
TSX,ALS,Altius Minerals Corporation,Basic Materials,TSX-SF,2022-04-21,2022,3,-0.1192,-2.759,-0.2465,-0.127,-0.0681,0.0608,0.6055,True,0.0075,0.0746,-0.1956,-0.1238,4.0,True,-0.0258,0.0523,-0.2031,-0.1243,5.0,0.1353,-0.0333,False,-0.2465,63,-0.2465,63,-0.0581,2,-0.0914,10,-0.1069,12,-0.134,13,-0.2501,51,-0.2465,63,-0.2031,-0.1243,-0.1023,-0.0579,-0.1005,-0.091,-0.095,-0.0549,-0.1091,-0.0192,-1.0,True,0.0923,0.2657,0.0338,-0.0092,0.49,0.5709,0.2652,0.0971,0.0122,
TSX,ALS,Altius Minerals Corporation,Basic Materials,TSX-SF,2025-11-20,2025,5,-0.1267,-3.287,0.1892,0.0598,0.4004,0.2393,0.6898,True,0.4231,0.2741,0.2197,0.0934,1.0,False,,,,,,0.1451,0.5036,True,0.1451,30,0.1317,48,0.1892,63,0.1892,63,0.1892,63,0.1892,63,0.1892,63,0.1892,63,,,,,,,,,,,,True,0.1796,0.1771,0.0477,0.0047,2.7033,0.6806,-0.0945,0.3922,0.0098,30.0
TSX,ALS,Altius Minerals Corporation,Basic Materials,TSX-SF,2026-07-15,2026,1,-0.1513,-6.201,,,,,0.4759,True,,,,,1.0,False,,,,,,0.1782,0.0252,False,0.0155,3,0.0155,3,0.0155,3,0.0155,3,0.0155,3,0.0155,3,0.0155,3,0.0155,3,,,,,,,,,,,,True,0.337,0.0907,0.0956,0.0526,7.3672,0.6439,-0.0756,0.6197,0.0071,
TSX,AMAT,Applied Materials CDR (CAD Hedged),Technology,TSX-SF,2026-07-02,2026,1,-0.1608,-3.971,,,,,1.7202,True,,,,,1.0,True,,,,,5.0,0.1916,0.0579,False,-0.1393,12,-0.1393,12,-0.0877,3,-0.0877,3,-0.1304,11,-0.1304,11,-0.1393,12,-0.1393,12,-0.1124,-0.1056,-0.1124,-0.1056,-0.1124,-0.1056,-0.1124,-0.1056,-0.1124,-0.1056,-1.0,True,0.3428,0.3211,,,0.2467,0.2009,0.0323,0.0058,0.0032,
TSX,AMC,Arizona Metals Corp.,Basic Materials,TSX-SF,2022-06-14,2022,3,-0.1526,-3.11,0.128,0.1189,-0.0308,-0.0551,-0.0349,True,-0.1053,-0.1195,0.0,0.0026,1.0,True,-0.1053,-0.1195,0.0,0.0026,1.0,0.1801,0.2156,True,0.1801,40,0.0924,46,-0.0711,6,-0.109,7,-0.109,7,-0.1327,14,0.128,63,0.128,63,0.011,-0.0145,-0.1206,-0.0927,-0.1623,-0.1002,-0.1075,-0.0996,0.011,-0.0145,39.0,False,-0.349,0.0,-0.0337,-0.0767,,,,,,40.0
TSX,AMD,Advanced Micro Devices CDR (CAD Hedged),Technology,TSX-SF,2026-02-04,2026,1,-0.1751,-4.048,1.0867,1.0434,,,0.3964,True,,,1.1663,1.1168,2.0,True,,,1.3448,1.3247,13.0,0.2123,1.8606,True,0.2123,45,1.0489,71,1.0867,63,1.0867,63,1.0867,63,1.0867,63,1.0867,63,1.0867,63,0.9269,0.9336,-0.0795,-0.0488,0.0284,0.0751,0.0821,0.0924,0.9269,0.9336,32.0,True,0.0688,0.0511,0.01,-0.033,0.1251,0.1944,0.1364,1.6287,,45.0
TSX,AMZN,Amazon.com CDR (CAD Hedged),Consumer Cyclical,TSX-SF,2026-02-06,2026,3,-0.1168,-3.577,0.2834,0.2339,,,0.0955,True,,,0.2852,0.2595,6.0,True,,,0.2624,0.2431,9.0,0.1323,0.2957,True,0.1323,45,0.1781,80,-0.0545,4,0.2834,63,0.2834,63,0.2834,63,0.2834,63,0.2834,63,0.1835,0.1544,-0.0128,0.025,-0.0025,0.0547,0.0078,0.0266,0.1835,0.1544,36.0,True,0.1889,0.1597,0.0258,-0.0172,0.1083,0.0107,0.1173,0.2941,,45.0
TSX,ANRG,Anaergia Inc,Industrials,TSX-SF,2022-03-28,2022,1,-0.1894,-3.706,-0.442,-0.3183,-0.2387,-0.0717,-0.3396,True,-0.3202,-0.1646,-0.5015,-0.3718,1.0,True,-0.2477,-0.0959,-0.3872,-0.2473,15.0,0.2336,0.1286,False,-0.442,63,-0.442,63,-0.1059,18,-0.1059,18,-0.1059,18,-0.1378,19,-0.2714,23,-0.3261,26,-0.3872,-0.2473,-0.4487,-0.3521,-0.3782,-0.2911,-0.411,-0.3517,-0.5242,-0.3839,-1.0,False,-0.043,0.9471,-0.0046,-0.0476,-0.0611,-0.8305,0.342,,,
TSX,AOV,Amotiv Limited,Healthcare,TSX-SF,2015-03-03,2015,4,-0.1148,-2.957,-0.2571,-0.2552,-0.1308,-0.0217,0.9096,True,-0.1106,-0.0108,-0.2315,-0.2259,2.0,True,-0.1551,-0.0757,-0.209,-0.2192,6.0,0.1297,0.0637,False,-0.2571,63,-0.2571,63,-0.0648,17,-0.091,22,-0.1069,23,-0.1502,39,-0.2605,62,-0.2571,63,-0.209,-0.2192,-0.082,-0.0958,-0.0607,-0.1047,-0.0854,-0.1297,-0.1573,-0.1854,-1.0,True,0.2628,0.0,0.1412,0.0982,344.514,2.0083,,,,
TSX,AP-UN,Allied Properties Real Estate Investment Trust,Real Estate,TSX-SF,2020-03-16,2020,2,-0.1294,-5.568,0.0455,-0.1971,-0.0384,-0.3677,-0.0736,True,-0.0583,-0.343,0.0376,-0.1855,1.0,False,,,,,,0.1487,0.1115,False,0.0455,63,0.0455,63,-0.0807,2,-0.0807,2,-0.2242,5,-0.2242,5,0.0455,63,0.0455,63,,,,,,,,,,,,True,0.11,0.3769,0.1339,0.0909,1.1621,0.453,0.0924,0.2089,0.0629,
TSX,AP-UN,Allied Properties Real Estate Investment Trust,Real Estate,TSX-SF,2023-10-23,2023,4,-0.1351,-4.157,0.3737,0.2694,0.1961,0.0404,-0.1889,True,0.1409,-0.023,0.3399,0.2207,3.0,True,0.1409,-0.023,0.3399,0.2207,3.0,0.1562,0.4262,True,0.1562,26,0.2049,70,0.3737,63,0.3737,63,0.3737,63,0.3737,63,0.3737,63,0.3737,63,0.166,0.0472,0.0527,-0.0097,0.0902,0.0252,0.166,0.0472,0.166,0.0472,23.0,True,0.056,0.6399,0.1716,0.1286,0.7101,0.6167,0.0438,-0.0728,0.153,26.0
TSX,AP-UN,Allied Properties Real Estate Investment Trust,Real Estate,TSX-SF,2024-02-01,2024,2,-0.1189,-3.338,-0.0285,-0.0618,-0.0313,-0.1072,0.0209,True,-0.0435,-0.0977,-0.0308,-0.0717,1.0,False,,,,,,0.135,0.0717,False,-0.0285,63,-0.0285,63,-0.0536,52,-0.0285,63,-0.0285,63,-0.0285,63,-0.0285,63,-0.0285,63,,,,,,,,,,,,False,-0.0694,0.5965,-0.1644,-0.2074,-0.7548,0.5657,0.0526,-0.1532,0.1619,
TSX,AP-UN,Allied Properties Real Estate Investment Trust,Real Estate,TSX-SF,2025-10-08,2025,2,-0.1401,-7.453,-0.2343,-0.3035,-0.4718,-0.5766,0.5188,True,-0.3861,-0.4976,-0.2195,-0.2975,4.0,False,,,,,,0.1629,0.0052,False,-0.2343,63,-0.2343,63,-0.2031,15,-0.2031,15,-0.2031,15,-0.2031,15,-0.2569,18,-0.3081,27,,,,,,,,,,,,False,-0.0616,0.7916,-0.1033,-0.1463,-0.5786,0.2481,0.018,-0.198,0.0999,
TSX,AP-UN,Allied Properties Real Estate Investment Trust,Real Estate,TSX-SF,2026-02-11,2026,1,-0.2783,-10.747,-0.0323,-0.056,,,-0.1464,True,,,0.0308,0.0078,2.0,True,,,0.051,0.0253,3.0,0.3856,0.0998,False,-0.0323,63,-0.0323,63,-0.0966,1,-0.0966,1,-0.1029,16,-0.1208,18,-0.0323,63,-0.0323,63,0.051,0.0253,-0.0655,-0.0769,-0.0191,-0.0013,-0.0253,-0.0214,0.1595,0.1154,-1.0,False,-0.3305,1.1657,-0.7339,-0.7769,-2.241,0.4296,0.0111,-0.1905,0.1647,
TSX,APM,Andean Precious Metals Corp.,Basic Materials,TSX-SF,2025-10-21,2025,1,-0.1312,-2.941,0.5247,0.4255,0.0299,-0.1062,3.0314,True,-0.0102,-0.1413,0.5666,0.4659,1.0,True,0.007,-0.124,0.2676,0.1706,14.0,0.151,0.7354,True,0.151,28,0.2616,34,-0.0508,8,-0.1061,10,-0.1061,10,0.5247,63,0.5247,63,0.5247,63,0.1887,0.1606,0.1887,0.1606,0.1887,0.1606,0.1887,0.1606,0.1887,0.1606,14.0,True,0.1273,0.4656,0.0191,-0.0239,0.0757,0.1294,0.1715,-0.2837,,28.0
TSX,APM,Andean Precious Metals Corp.,Basic Materials,TSX-SF,2026-01-30,2026,1,-0.1459,-2.929,-0.2706,-0.3323,,,1.4842,True,,,-0.3092,-0.3544,1.0,True,,,-0.2947,-0.314,14.0,0.1709,0.2122,True,0.1709,16,0.0929,22,-0.0791,4,-0.1055,29,-0.1055,29,-0.1261,30,-0.2833,33,-0.3521,34,-0.0216,-0.0253,-0.0216,-0.0253,-0.0216,-0.0253,-0.0216,-0.0253,-0.0216,-0.0253,2.0,True,0.4482,0.17,0.09,0.047,0.3284,0.164,0.167,0.1011,,16.0
TSX,APM,Andean Precious Metals Corp.,Basic Materials,TSX-SF,2026-03-20,2026,3,-0.2487,-2.853,0.0389,-0.0777,,,0.0883,True,,,-0.0512,-0.149,1.0,True,,,-0.1517,-0.2127,8.0,0.331,0.4142,True,0.331,16,0.1876,21,-0.0708,56,0.0389,63,0.0389,63,0.0389,63,0.0389,63,0.0389,63,-0.0745,-0.1003,-0.0745,-0.1003,-0.0745,-0.1003,-0.0745,-0.1003,-0.0745,-0.1003,8.0,True,0.4482,0.17,0.1389,0.0959,0.3284,0.164,0.167,0.1011,,16.0
TSX,APM,Andean Precious Metals Corp.,Basic Materials,TSX-SF,2026-06-05,2026,1,-0.1395,-2.726,,,,,-0.2951,True,,,,,1.0,True,,,,,4.0,0.1622,0.1712,True,0.1622,7,0.0757,9,-0.0541,3,0.0505,30,0.0505,30,0.0505,30,0.0505,30,0.0505,30,0.0718,0.0632,0.0718,0.0632,0.0718,0.0632,0.0718,0.0632,0.0718,0.0632,3.0,True,0.4482,0.17,0.1414,0.0984,0.3284,0.164,0.167,0.1011,,7.0
TSX,AQN,Algonquin Power & Utilities Corp,Utilities,TSX-SF,2015-03-09,2015,2,-0.1684,-8.61,0.0697,0.0772,0.1213,0.2037,0.1584,True,0.0585,0.1343,0.0196,0.0075,1.0,True,0.0621,0.1563,0.0215,0.0287,5.0,0.2026,0.1933,False,0.0697,63,0.0697,63,0.0697,63,0.0697,63,0.0697,63,0.0697,63,0.0697,63,0.0697,63,0.0215,0.0287,0.0513,0.0293,0.092,0.0524,0.0898,0.0573,0.0755,0.0644,-1.0,True,0.0353,0.985,0.0128,-0.0302,0.0568,-0.2664,0.3537,-0.2213,0.0788,
TSX,AQN,Algonquin Power & Utilities Corp,Utilities,TSX-SF,2016-02-12,2016,4,-0.114,-3.571,0.1035,-0.007,0.1866,-0.0069,0.3422,True,0.1863,0.0152,0.0956,-0.011,1.0,True,0.1358,0.0046,0.1066,0.0231,11.0,0.1287,0.2149,False,0.1035,63,0.1035,63,0.1035,63,0.1035,63,0.1035,63,0.1035,63,0.1035,63,0.1035,63,0.1066,0.0231,0.0019,-0.0375,0.0298,-0.0096,0.0194,-0.0337,0.0384,-0.0363,-1.0,True,0.0442,0.8226,0.0132,-0.0298,0.0832,0.0575,0.3229,0.0372,0.081,
TSX,AQN,Algonquin Power & Utilities Corp,Utilities,TSX-SF,2020-03-23,2020,2,-0.1999,-4.987,0.3221,-0.0598,0.3951,-0.0426,-0.0065,True,0.2537,-0.0045,0.2045,-0.0337,1.0,True,0.0445,-0.1605,-0.0624,-0.2221,6.0,0.2498,0.4542,True,0.2498,3,0.325,56,0.3221,63,0.3221,63,0.3221,63,0.3221,63,0.3221,63,0.3221,63,-0.0369,-0.1619,-0.0369,-0.1619,-0.0369,-0.1619,-0.0369,-0.1619,-0.0369,-0.1619,1.0,True,0.137,1.0147,0.0713,0.0283,0.3264,0.0183,0.1487,0.4087,0.0753,3.0
TSX,AQN,Algonquin Power & Utilities Corp,Utilities,TSX-SF,2022-11-11,2022,1,-0.1929,-14.029,-0.1651,-0.1944,-0.0239,-0.0452,-0.1003,True,0.1748,0.1665,0.0363,0.0227,5.0,True,0.1748,0.1665,0.0363,0.0227,5.0,0.2391,0.0073,False,-0.1651,63,-0.1651,63,-0.1402,1,-0.1402,1,-0.1402,1,-0.1402,1,-0.2626,26,-0.1651,63,0.0363,0.0227,-0.0486,-0.0469,-0.1148,-0.0757,-0.0748,-0.0551,-0.0387,-0.0649,-1.0,True,0.0452,1.0601,0.035,-0.008,0.1165,-0.5134,0.2274,0.145,0.0928,
TSX,AQN,Algonquin Power & Utilities Corp,Utilities,TSX-SF,2023-09-29,2023,4,-0.1172,-3.982,0.0866,0.0185,0.0833,-0.0463,-0.1356,True,0.1357,-0.0236,0.1312,0.034,2.0,True,0.1182,-0.0515,0.1373,0.0374,3.0,0.1328,0.1246,False,0.0866,63,0.0866,63,-0.0585,11,-0.102,12,-0.102,12,-0.1206,13,0.0866,63,0.0866,63,0.1373,0.0374,-0.0977,-0.0893,0.0103,-0.0312,0.0373,-0.0162,0.1054,0.0331,-1.0,False,-0.0406,1.4392,-0.0401,-0.0831,-0.0767,-0.1649,0.1268,0.138,0.0995,
TSX,AQN,Algonquin Power & Utilities Corp,Utilities,TSX-SF,2024-08-09,2024,1,-0.126,-8.441,-0.0822,-0.1919,-0.091,-0.241,0.1304,True,0.0066,-0.1226,-0.0357,-0.1336,3.0,True,-0.0046,-0.111,-0.0347,-0.1223,4.0,0.1442,0.0265,False,-0.0822,63,-0.0822,63,-0.0566,2,-0.0863,58,-0.0822,63,-0.0822,63,-0.0822,63,-0.0822,63,-0.0347,-0.1223,-0.0084,0.0025,0.0504,0.0214,0.0575,0.0174,0.0167,-0.0496,-1.0,True,0.0057,1.6898,0.0056,-0.0374,0.0119,-0.1683,0.0784,-0.3567,0.0876,
TSX,AQN,Algonquin Power & Utilities Corp,Utilities,TSX-SF,2026-03-06,2026,3,-0.1211,-4.664,0.013,-0.0272,,,0.2209,True,,,-0.0075,-0.0463,1.0,True,,,-0.0214,-0.0525,3.0,0.1377,0.0766,False,0.013,63,0.013,63,0.013,63,0.013,63,0.013,63,0.013,63,0.013,63,0.013,63,-0.0214,-0.0525,0.026,0.0309,0.0485,0.0311,0.026,0.002,-0.0321,-0.0628,-1.0,True,0.0399,1.4102,0.0294,-0.0136,0.0754,-0.0741,0.0787,-0.287,0.0443,
TSX,ARE,Aecon Group Inc.,Industrials,TSX-SF,2021-11-01,2021,2,-0.1152,-4.355,0.0694,0.0659,-0.0355,-0.0194,0.2664,True,-0.017,0.0162,0.1012,0.1045,3.0,False,,,,,,0.1302,0.111,False,0.0694,63,0.0694,63,-0.0543,13,-0.0826,20,-0.1136,22,0.0694,63,0.0694,63,0.0694,63,,,,,,,,,,,,True,0.1007,0.8329,0.2984,0.2554,0.0242,0.0651,0.0454,0.0528,1.1849,
TSX,ARE,Aecon Group Inc.,Industrials,TSX-SF,2022-03-03,2022,3,-0.1033,-3.121,0.0297,0.04,-0.1916,-0.0925,-0.0208,True,-0.1904,-0.0908,0.0107,0.0393,1.0,True,-0.1356,-0.0418,0.0226,0.0369,3.0,0.1153,0.1719,True,0.1153,19,0.0675,38,-0.0541,49,0.0297,63,0.0297,63,0.0297,63,0.0297,63,0.0297,63,0.0594,0.0824,0.0813,0.041,0.0594,0.0824,0.0594,0.0824,0.0594,0.0824,16.0,True,0.0544,0.8534,0.1777,0.1347,0.0125,-0.016,0.0436,0.025,1.2682,19.0
TSX,ARE,Aecon Group Inc.,Industrials,TSX-SF,2022-07-29,2022,1,-0.1348,-6.158,0.001,0.0146,0.3866,0.332,-0.0726,True,0.3067,0.2456,-0.0123,0.0015,2.0,True,0.2951,0.2593,-0.0384,-0.0112,7.0,0.1558,0.4348,False,0.001,63,0.001,63,-0.081,38,-0.081,38,-0.1296,39,-0.1296,39,0.001,63,0.001,63,-0.0384,-0.0112,-0.0355,-0.0075,0.055,0.0606,-0.0461,-0.0017,-0.0343,0.0496,-1.0,True,0.0544,0.8534,0.2095,0.1665,0.0125,-0.016,0.0436,0.025,1.5358,
TSX,ARE,Aecon Group Inc.,Industrials,TSX-SF,2023-04-26,2023,1,-0.1217,-3.471,0.1458,0.1362,-0.0239,0.0493,0.8729,True,-0.0385,0.0484,-0.0576,-0.0509,1.0,True,0.0126,0.0989,-0.0348,-0.0291,2.0,0.1385,0.1964,True,0.1385,58,-0.0392,64,0.1458,63,0.1458,63,0.1458,63,0.1458,63,0.1458,63,0.1458,63,-0.0695,-0.0574,0.0584,0.0722,0.0316,0.075,0.056,0.0907,-0.0214,0.0182,56.0,True,0.0318,0.9529,0.0757,0.0327,0.0065,-0.0303,0.1085,-0.0188,0.9414,58.0
TSX,ARE,Aecon Group Inc.,Industrials,TSX-SF,2023-07-27,2023,1,-0.1614,-5.968,0.0202,0.1011,0.7273,0.6873,0.4586,True,0.6663,0.6318,0.0491,0.1301,1.0,True,0.6332,0.614,0.0649,0.1499,2.0,0.1925,0.7335,True,0.1925,43,0.1299,56,0.0202,63,0.0202,63,0.0202,63,0.0202,63,0.0202,63,0.0202,63,0.0754,0.1324,0.0082,0.0536,0.041,0.0554,-0.0128,0.0041,0.0754,0.1324,41.0,True,0.0318,0.9529,0.0788,0.0358,0.0065,-0.0303,0.1085,-0.0188,0.9904,43.0
TSX,ARE,Aecon Group Inc.,Industrials,TSX-SF,2023-10-26,2023,1,-0.1206,-3.733,0.6918,0.5726,1.2823,1.1184,-0.0251,True,1.2632,1.0884,0.693,0.5616,1.0,True,1.1129,0.9614,0.5883,0.4626,2.0,0.1372,1.3225,True,0.1372,7,1.2823,126,0.6918,63,0.6918,63,0.6918,63,0.6918,63,0.6918,63,0.6918,63,1.1129,0.9614,1.1129,0.9614,1.1129,0.9614,1.1129,0.9614,1.1129,0.9614,5.0,True,0.0318,0.9529,0.0775,0.0345,0.0065,-0.0303,0.1085,-0.0188,0.9854,7.0
TSX,ARE,Aecon Group Inc.,Industrials,TSX-SF,2024-07-02,2024,1,-0.1749,-7.645,0.6195,0.5247,1.2161,1.082,0.5597,True,1.127,0.9988,0.5596,0.4796,1.0,True,0.8807,0.7962,0.6613,0.5821,8.0,0.212,1.2705,True,0.212,24,1.0845,111,0.6195,63,0.6195,63,0.6195,63,0.6195,63,0.6195,63,0.6195,63,0.984,0.8538,0.1243,0.144,0.984,0.8538,0.984,0.8538,0.984,0.8538,16.0,True,0.1521,0.2453,0.2009,0.1579,0.0349,0.01,0.0729,0.236,0.4954,24.0
TSX,ARE,Aecon Group Inc.,Industrials,TSX-SF,2025-03-06,2025,1,-0.1608,-5.81,0.0317,-0.0398,0.1553,-0.0264,0.3875,True,0.188,-0.0041,0.083,0.0011,2.0,True,0.2313,0.028,0.0728,-0.017,3.0,0.1915,0.1553,False,0.0317,63,0.0317,63,-0.0519,4,-0.0926,16,-0.1072,22,-0.1218,23,0.0317,63,0.0317,63,0.0728,-0.017,-0.0515,-0.0839,-0.0028,0.0187,-0.0269,-0.0361,0.014,-0.0317,-1.0,False,-0.0623,0.3184,-0.0486,-0.0916,-0.014,-0.0054,0.0416,0.2234,0.3324,
TSX,ARE,Aecon Group Inc.,Industrials,TSX-SF,2025-04-25,2025,2,-0.1139,-2.789,0.2549,0.1422,0.8118,0.5866,-0.166,True,0.8701,0.6434,0.2034,0.0983,1.0,True,0.8515,0.6311,0.1136,0.0143,4.0,0.1286,0.8832,True,0.1286,6,0.247,62,0.2549,63,0.2549,63,0.2549,63,0.2549,63,0.2549,63,0.2549,63,0.1297,0.0258,0.1297,0.0258,0.1297,0.0258,0.1297,0.0258,0.1297,0.0258,2.0,False,-0.0623,0.3184,-0.0583,-0.1013,-0.014,-0.0054,0.0416,0.2234,0.314,6.0
TSX,ARE,Aecon Group Inc.,Industrials,TSX-SF,2026-05-12,2026,4,-0.1191,-2.631,,,,,0.9812,True,,,,,3.0,True,,,,,3.0,0.1352,0.0865,False,0.0105,47,0.0105,47,-0.0717,5,-0.0952,6,-0.1,12,-0.1412,20,0.0105,47,0.0105,47,-0.0024,-0.0357,-0.113,-0.132,-0.1149,-0.1609,-0.1168,-0.1461,0.0396,-0.005,-1.0,True,0.0164,0.4468,0.0044,-0.0386,0.0028,0.011,0.0832,-0.2908,0.0153,
TSX,ARG,Amerigo Resources Ltd.,Basic Materials,TSX-SF,2026-02-05,2026,2,-0.1442,-3.384,0.2414,0.1832,,,1.976,True,,,0.2253,0.1758,1.0,True,,,0.0707,0.0624,13.0,0.1686,0.5221,True,0.1686,12,0.0928,17,-0.0842,29,-0.0842,29,-0.1319,30,-0.1319,30,0.2414,63,0.2414,63,-0.1026,-0.0926,-0.1026,-0.0926,-0.1026,-0.0926,-0.1026,-0.0926,-0.1026,-0.0926,1.0,True,0.3137,0.0,0.0451,0.0021,0.1559,0.14,0.0533,0.4642,0.0363,12.0
TSX,ARIS,Aris Mining Corporation,Basic Materials,TSX-SF,2021-01-25,2021,2,-0.1076,-2.859,-0.194,-0.2646,-0.311,-0.4372,0.1557,True,-0.2594,-0.4098,-0.1903,-0.2808,3.0,True,-0.2499,-0.401,-0.1971,-0.283,5.0,0.1206,-0.0286,False,-0.194,63,-0.194,63,-0.0676,2,-0.1038,13,-0.1038,13,-0.1229,15,-0.194,63,-0.194,63,-0.1971,-0.283,-0.0607,-0.0967,-0.1482,-0.1837,-0.1467,-0.2135,-0.1261,-0.1994,-1.0,False,-0.0303,0.5416,-0.0035,-0.0465,-0.0124,0.1962,0.2382,4.7235,0.007,
TSX,ARIS,Aris Mining Corporation,Basic Materials,TSX-SF,2021-06-18,2021,2,-0.1154,-2.529,-0.0275,-0.0353,0.0163,-0.0206,-0.0083,True,-0.0449,-0.0638,-0.0699,-0.0743,1.0,False,,,,,,0.1305,0.1108,False,-0.0275,63,-0.0275,63,-0.0528,16,-0.0856,19,-0.1202,20,-0.1202,20,-0.0275,63,-0.0275,63,,,,,,,,,,,,False,-0.0303,0.5416,-0.0045,-0.0475,-0.0124,0.1962,0.2382,4.7235,0.0242,
TSX,ARIS,Aris Mining Corporation,Basic Materials,TSX-SF,2022-05-12,2022,5,-0.1569,-3.101,-0.1623,-0.1867,-0.2814,-0.3023,0.0052,True,-0.2056,-0.1967,-0.2115,-0.2155,1.0,True,-0.2467,-0.2207,-0.2434,-0.2283,3.0,0.186,0.086,False,-0.1623,63,-0.1623,63,-0.055,19,-0.0947,22,-0.1227,23,-0.1227,23,-0.2642,44,-0.1623,63,-0.2434,-0.2283,-0.0795,-0.0942,-0.1422,-0.0697,-0.2061,-0.1372,-0.251,-0.1586,-1.0,True,0.3892,0.18,0.2133,0.1703,0.4867,0.0447,0.1679,0.533,0.0425,
